(written by ASE)

96 atoms
2 atom types

0.0      9.9085000000000001  xlo xhi
0.0      9.9085000000000001  ylo yhi
0.0      9.9085000000000001  zlo zhi

Masses

     1      1.0079999997406976 # H
     2      15.998999995884349 # O

Atoms # atomic

     1   2      2.2999999999999998      6.2799999999999994      1.1299999999999999
     2   1      1.3699999999999999      6.2599999999999989      1.4999999999999998
     3   1      2.3099999999999996      5.8899999999999988     0.20999999999999999
     4   2      2.2499999999999996      2.7499999999999996      9.9599999999999991
     5   1      2.5999999999999996      2.5799999999999996      10.879999999999999
     6   1      1.3699999999999999      2.2999999999999998      9.8399999999999981
     7   2     0.18999999999999997      3.6799999999999993      6.4699999999999998
     8   1    -0.62999999999999989      4.1099999999999985      6.8599999999999994
     9   1   -0.089999999999999983      2.9499999999999993       5.839999999999999
    10   2      6.8499999999999996      10.119999999999999      6.6499999999999995
    11   1      7.5399999999999991      9.9599999999999991      7.3499999999999988
    12   1      6.1199999999999992      10.689999999999998      7.0299999999999985
    13   2      1.2199999999999998      6.4299999999999988      5.6299999999999981
    14   1     0.76999999999999991      5.5499999999999998      5.7999999999999989
    15   1      1.2099999999999997      6.9699999999999989      6.4699999999999998
    16   2      8.0899999999999981    0.039999999999999994      5.0199999999999987
    17   1      8.4899999999999984     0.94999999999999984      4.9299999999999988
    18   1       7.089999999999999     0.11999999999999998      5.0799999999999992
    19   2      5.9799999999999986      7.2899999999999991      2.6999999999999997
    20   1      6.2199999999999989      7.9799999999999995      2.0199999999999996
    21   1      5.1999999999999993      7.6199999999999992      3.2399999999999998
    22   2      0.7599999999999999      8.1099999999999994      7.8899999999999997
    23   1      1.7499999999999998      7.9899999999999993      7.9799999999999995
    24   1     0.51999999999999991      9.0599999999999987      8.0999999999999996
    25   2      8.6499999999999986      3.4799999999999991                    1.95
    26   1      9.2399999999999984      4.1099999999999985      1.4599999999999997
    27   1      8.8399999999999981      2.5399999999999996      1.6599999999999999
    28   2      3.8199999999999998      6.9999999999999991      4.7999999999999989
    29   1      4.2699999999999987      6.0999999999999988      4.7699999999999987
    30   1      2.8799999999999994      6.8899999999999988       5.129999999999999
